Name,NAICS Code Description,NAICS Code,Address,City,County,State,Zip Code,Unique Identifier,Latitude,Longitude
Madrona Farmers Market,Fruit and Vegetable Markets,445230,1126 Martin Luther King Jr Way  , Seattle ,King County,Washington,98122,22FMTS270600,47.612616,-122.29575
Wallingford Farmers Market,Fruit and Vegetable Markets,445230,4800 Meridian Ave N , Seattle ,King County,Washington,98103,22FMTS270601,47.663924,-122.33335
Market on the Green,Fruit and Vegetable Markets,445230,105 Norton Park Drive, Whitehall,Franklin County,Ohio,43213,22FMTS270602,39.97423,-82.875408
Tremont Farmers Market,Fruit and Vegetable Markets,445230,1200 Startkweather Ave, Cleveland,Cuyahoga County,Ohio,44113,22FMTS270603,41.479328,-81.690301
North End Farmers Market,Fruit and Vegetable Markets,445230,311 Bowman St., Mansfield,Richland County,Ohio,44903,22FMTS270604,40.766123,-82.523336
La Cienega Farmers Market,Fruit and Vegetable Markets,445230,1835 La Cienega Blvd, Los Angele,Los Angeles County,California,90035,22FMTS270605,34.044973,-118.37983
Culver City Farmers Market,Fruit and Vegetable Markets,445230,Main Street in Culver City, Culver City,Los Angeles County,California,90232,22FMTS270606,34.024936,-118.39464
Kenosha Public Market - Summer Outdoor,Fruit and Vegetable Markets,445230,625 52nd Street, Kenosha,Kenosha County,Wisconsin,53140,22FMTS270607,42.587205,-87.819945
Kenosha Public Market - Winter Indoor,Fruit and Vegetable Markets,445230,625 57th Street, Kenosha,Kenosha County,Wisconsin,53140,22FMTS270608,42.584009,-87.819183
Gooding Farmer's Market,Fruit and Vegetable Markets,445230,Corner of 13th and Main, Gooding,Gooding County,Idaho,83330,22FMTS270609,42.932194,-114.71252
Freight House Farmers' Market,Fruit and Vegetable Markets,445230,421 West River Drive 32, Davenport,Scott County,Iowa,52801,22FMTS270610,41.519748,-90.582083
Herriman Farmers Market,Fruit and Vegetable Markets,445230,5355 W. Herriman Main St., Herriman,Salt Lake County,Utah,84096,22FMTS270611,40.515537,-112.01503
Old Capitol Farmers Market,Fruit and Vegetable Markets,445230,4th and Adams, Springfield ,Sangamon County,Illinois,62701,22FMTS270612,39.800581,-89.650662
Menominee Historic Downtown Farmers Market  Association,Fruit and Vegetable Markets,445230,, Menominee,Menominee County,Michigan,49858,22FMTS270613,45.107233,-87.604562
Marinette Artisan & Farm Market,Fruit and Vegetable Markets,445230,1607 Main Street, Marinette ,Marinette County,Wisconsin,54143,22FMTS270614,45.098174,-87.628231
Aquidneck Growers Market - Wednesday,Fruit and Vegetable Markets,445230,Memorial Blvd, Newport,Newport County,Rhode Island,2840,22FMTS270615,41.483658,-71.305831
Aquidneck Growers Market- Saturday Summer,Fruit and Vegetable Markets,445230,35 Dexter St, Newport,Newport County,Rhode Island,2840,22FMTS270616,41.509139,-71.304641
Celina Farmers Market,Fruit and Vegetable Markets,445230,1001 W Market St., Celina,Mercer County,Ohio,45822,22FMTS270617,40.549633,-84.582827
Belleville Farmers Market,Fruit and Vegetable Markets,445230,Main and 4th, Belleville,Wayne County,Michigan,48111,22FMTS270618,42.201917,-83.482812
Goddard Memorial State Park Farmers Market,Fruit and Vegetable Markets,445230,1095 Ives Rd, Warwick,Kent County,Rhode Island,2818,22FMTS270619,41.649602,-71.444335
Tiverton Farmer's Market,Fruit and Vegetable Markets,445230,43 Muse Way, Tiverton,Newport County,Rhode Island,2878,22FMTS270620,41.622867,-71.150045
Washington on the Brazos Farmers Market,Fruit and Vegetable Markets,445230,23400 Park Road 12, Washington,Washington County,Texas,77833,22FMTS270621,30.2145775,-96.403458
Westerly Land Trust Farmers Market,Fruit and Vegetable Markets,445230,61-85 Main Street, Westerly,Washington County,Rhode Island,2891,22FMTS270622,41.375089,-71.83172
Kenosha Public Market,Fruit and Vegetable Markets,445230,Outdoor Summer Market 625 52nd Street- Indoor Winter Market 625 57th Street, Kenosha,Kenosha County,Wisconsin,53140,22FMTS270623,42.587189,-87.819902
Monticello Market on the Square,Fruit and Vegetable Markets,445230,119 W. Washington St., Monticello,Jasper County,Georgia,31064,22FMTS270624,33.304642,-83.683495
Northside Farmers' Market,Fruit and Vegetable Markets,445230,2901 N. Sherman Ave., Madison,Dane County,Wisconsin,53704,22FMTS270625,43.128145,-89.362808
Pine City Farmers Market,Fruit and Vegetable Markets,445230,Main Street and 1st Ave NW, Pine City,Pine County,Minnesota,55063,22FMTS270626,45.832364,-92.970689
Grinnell Farmers Market,Fruit and Vegetable Markets,445230,833 4th Ave, Grinnell,Poweshiek County,Iowa,50112,22FMTS270627,41.743189,-92.724057
Owen County Farmers Market,Fruit and Vegetable Markets,445230,459 W. Morgan Street (SR46), Spencer,Owen County,Indiana,47460,22FMTS270628,39.286121,-86.769484
Woodstock Farmers Market-Tuesday Summer,Fruit and Vegetable Markets,445230,112 S. Benton St., Woodstock,McHenry County,Illinois,60098,22FMTS270629,42.310266,-88.435654
Woodstock Farmers Market-Saturday Summer,Fruit and Vegetable Markets,445230,112 S. Benton St., Woodstock,McHenry County,Illinois,60098,22FMTS270630,42.310266,-88.435654
Cumberland Farmers Market,Fruit and Vegetable Markets,445230,11501 E Washington Street, Cumberland,Marion County,Indiana,46229,22FMTS270631,39.77586,-85.961539
Farmers Market at the Fairgrounds,Fruit and Vegetable Markets,445230,620 N Apple Street, Greenfield,Hancock County,Indiana,46140,22FMTS270632,39.791832,-85.75624
"Payson Farmers Market, LLC - Twilight Tuesdays",Fruit and Vegetable Markets,445230,816 S. Beeline Hwy, Payson,Gila County,Arizona,85541,22FMTS270633,34.229808,-111.3276
Little River County Farmers Market,Fruit and Vegetable Markets,445230,, Ashdown,Little River County,Arkansas,71822,22FMTS270634,33.661403,-94.1176
Cross County Farmer's Market,Fruit and Vegetable Markets,445230,705 E. Union Avenue, Wynne,Cross County,Arkansas,72396,22FMTS270635,35.223532,-90.786483
Grand Prairie Farmers Market,Fruit and Vegetable Markets,445230,505 S. Main St., Stuttgart ,Arkansas County,Arkansas,72160,22FMTS270636,34.49802,-91.55237
Springdale Farmers Market,Fruit and Vegetable Markets,445230,992 E. Emma Ave., Springdale ,Washington County,Arkansas,72764,22FMTS270637,36.18745,-94.11845
Conway Farmers' Market,Fruit and Vegetable Markets,445230,150 Amity Rd., Conway,Faulkner County,Arkansas,72032,22FMTS270638,35.077695,-92.41257
Siloam Springs Farmers Market,Fruit and Vegetable Markets,445230,205 Jefferson Street, Siloam Springs ,Benton County,Arkansas,72761,22FMTS270639,36.181621,-94.541074
Paragould Farmers' Market,Fruit and Vegetable Markets,445230,100 W. Emerson, Paragould,Greene County,Arkansas,72450,22FMTS270640,36.05557,-90.486623
Downtown Conway Farmers' & Crafts Market,Fruit and Vegetable Markets,445230,718 Parkway, Conway,Faulkner County,Arkansas,72034,22FMTS270641,35.088507,-92.440867
Bentonville Farmers Market,Fruit and Vegetable Markets,445230,100 N. Main Street , Bentonville ,Benton County,Arkansas,72712,22FMTS270642,36.372637,-94.208458
Farmers Market of Gravette,Fruit and Vegetable Markets,445230,Hwy. 72 east, Gravette,Benton County,Arkansas,72736,22FMTS270643,36.419093,-94.446383
Dallas County Farmer's Market,Fruit and Vegetable Markets,445230,206 West 3rd St., Fordyce,Dallas County,Arkansas,71742,22FMTS270644,33.812858,-92.41424
Riverside Farmers Market,Fruit and Vegetable Markets,445230,2800 Riverside Drive, indianapolis,Marion County,Indiana,46208,22FMTS270645,39.806671,-86.192041
Downtown Rogers Farmers Market,Fruit and Vegetable Markets,445230,Railyard Park, ROGERS,Benton County,Arkansas,72756,22FMTS270646,36.332762,-94.116
Ohio Valley Farmers' Market,Fruit and Vegetable Markets,445230,3200 Union St, Bellaire,Belmont County,Ohio,43906,22FMTS270647,40.014375,-80.74212
Ohio Valley Farmers' Market,Fruit and Vegetable Markets,445230,67800 Mall Rd, St. Clairsville ,Belmont County,Ohio,43950,22FMTS270648,40.069884,-80.865892
East Boston Farmers On-line Market - Winter/Spring,Fruit and Vegetable Markets,445230,250 Sumner street, East Boston,Suffolk County,Massachusetts,2119,22FMTS270649,42.3313532,-71.076514
General Store Market,Fruit and Vegetable Markets,445230,1327 S. 18th Street, Barron,Barron County,Wisconsin,54812,22FMTS270650,45.402192,-91.844351
"Patch & Pasture, LLC",Fruit and Vegetable Markets,445230,17004 Path Valley Rd, Spring Run,Franklin County,Pennsylvania,17220,22FMTS270651,40.151488,-77.766771
City of St. Clair Shores Farmers Market,Fruit and Vegetable Markets,445230,24800 Jeffereson, St. Clair Shores,Macomb County,Michigan,48080,22FMTS270652,42.6958071,-82.932268
Williamsburg Farmers Market,Fruit and Vegetable Markets,445230,401 W. Francis Street, Williamsburg,Williamsburg city,Virginia,23185,22FMTS270653,37.269293,-76.706717
Shawnee Farmers Market,Fruit and Vegetable Markets,445230,11110 Johnson Drive, Shawnee,Johnson County,Kansas,66218,22FMTS270654,39.017779,-94.805322
Moonlight Market,Fruit and Vegetable Markets,445230,11110 Johnson Drive, Shawnee,Johnson County,Kansas,66218,22FMTS270655,39.017779,-94.805322
Healthway Park Farmers Market,Fruit and Vegetable Markets,445230,4055 South Roy Wilson Way, New Palestine,Hancock County,Indiana,46163,22FMTS270656,39.726276,-85.91723
Superior Farm-to-Fantastic Farmer's Market,Fruit and Vegetable Markets,445230, Main Street, Superior,Pinal County,Arizona,85173,22FMTS270657,33.285146,-111.1103
City of Seven Hills Farmers Market,Fruit and Vegetable Markets,445230,7221 Broadview Road, Seven Hills,Cuyahoga County,Ohio,44131,22FMTS270658,41.369164,-81.684217
North Canton Farmers' Market,Fruit and Vegetable Markets,445230,1000 West Maple St, North Canton,Stark County,Ohio,44720,22FMTS270659,40.875871,-81.417769
Canton Farmers' Market,Fruit and Vegetable Markets,445230,300 Market Ave N, Canton,Stark County,Ohio,44702,22FMTS270660,40.80065,-81.374888
Clay Center Farmers Market,Fruit and Vegetable Markets,445230,720 5th Street, Clay Center,Clay County,Kansas,67432,22FMTS270661,39.376936,-97.126471
Adams County Farmer's Market,Fruit and Vegetable Markets,445230,110 W. Main St. , West Union,Adams County,Ohio,45693,22FMTS270662,38.795296,-83.546357
Galena KS Farmer's Market,Fruit and Vegetable Markets,445230,210 W 7th St, Galena,Cherokee County,Kansas,66739,22FMTS270663,37.075194,-94.635517
Tontitown Farmers' Market,Fruit and Vegetable Markets,445230,235 E. Henri De Tonti Blvd, Tontitown,Washington County,Arkansas,72770,22FMTS270664,36.175764,-94.232501
Athol Farmers Market,Fruit and Vegetable Markets,445230,30355 N 3rd Street, Athol,Kootenai County,Idaho,83801,22FMTS270665,47.944594,-116.7079
Running Springs Farmers Market and Artisan Faire,Fruit and Vegetable Markets,445230,2645 Whispering Pines Drive, Running Springs,San Bernardino County,California,92382,22FMTS270666,34.206855,-117.10491
Webb City Farmers Market,Fruit and Vegetable Markets,445230,106 East Tracy Street, Webb City,Jasper County,Missouri,64870,22FMTS270667,37.140206,-94.462592
Fondy Farmers Market,Fruit and Vegetable Markets,445230,2200 W Fond du Lac Ave, Milwaukee,Milwaukee County,Wisconsin,53206,22FMTS270668,43.061843,-87.939701
Milwaukee Winter Farmers Market,Fruit and Vegetable Markets,445230,524 S Layton Blvd, Milwaukee,Milwaukee County,Wisconsin,53204,22FMTS270669,43.025865,-87.944924
Pleasantville Farmers Market - Outdoor,Fruit and Vegetable Markets,445230,Memorial Plaza (next to the train station), Pleasantville,Westchester County,New York,10570,22FMTS270670,41.135051,-73.793652
Greater Washington County Food Bank Farmers' Market,Fruit and Vegetable Markets,445230,909 National Pike West, Brownsville,Washington County,Pennsylvania,15417,22FMTS270671,40.041867,-79.977907
De Soto Farmers' Market,Fruit and Vegetable Markets,445230,520 N. Main St., DeSoto,Jefferson County,Missouri,63020,22FMTS270672,38.143674,-90.552205
Metuchen Farmers Market,Fruit and Vegetable Markets,445230,New Street and Pearl Street, METUCHEN,Middlesex County,New Jersey,8840,22FMTS270673,40.541112,-74.363008
Fayette County Farmers Market,Fruit and Vegetable Markets,445230,101 E East St, Washington Court House,Fayette County,Ohio,43160,22FMTS270674,39.53886,-83.427938
Gilbert Farmers Market,Fruit and Vegetable Markets,445230,222 N Ash St, Gilbert,Maricopa County,Arizona,85233,22FMTS270675,33.354527,-111.79094
Pontiac Farmers' Market,Fruit and Vegetable Markets,445230,, Pontiac,Livingston County,Illinois,61764,22FMTS270676,40.880177,-88.629562
Morris County Winter Farmers' Market,Fruit and Vegetable Markets,445230,6 Normandy Heights Rd, Morristown,Morris County,New Jersey,7960,22FMTS270677,40.796595,-74.448694
San Antonio Food Bank Farmers' Market,Fruit and Vegetable Markets,445230,5200 Enrique M. Barrera Pkwy, San Antonio,Bexar County,Texas,78227,22FMTS270678,29.418102,-98.59179
Lexington Farmers' Market,Fruit and Vegetable Markets,445230,Worthen Road Practice Field, Lexington,Middlesex County,Massachusetts,2421,22FMTS270679,42.444009,-71.235394
New Braunfels Food Bank Farmers' Market,Fruit and Vegetable Markets,445230,1620 S. Seguin Ave, New Braunfels,Comal County,Texas,78130,22FMTS270680,29.699301,-98.115109
St. Phillips Plaza Market,Fruit and Vegetable Markets,445230,4280 N. Campbell Rd, Tucson,Pima County,Arizona,85718,22FMTS270681,32.285766,-110.94208
Grant Park Farmers Market,Fruit and Vegetable Markets,445230,1040 Grant Street SE, Atlanta,Fulton County,Georgia,30315,22FMTS270682,33.725504,-84.376724
Ponce City Farmers Market on the BeltLine,Fruit and Vegetable Markets,445230,675 Ponce de Leon Ave, Atlanta,Fulton County,Georgia,30306,22FMTS270683,33.772425,-84.364611
Virginia Highland Farmers Market,Fruit and Vegetable Markets,445230,1017 North Highland Avenue NE, Atlanta,Fulton County,Georgia,30306,22FMTS270684,33.782208,-84.354177
White Mountains Market,Fruit and Vegetable Markets,445230,1501 W White Mountain Blvd, Pinetop-Lakeside ,Navajo County,Arizona,85929,22FMTS270685,34.146798,-109.97074
Tosa Farmers Market,Fruit and Vegetable Markets,445230,7720 Harwood Ave, Wauwatosa,Milwaukee County,Wisconsin,53213,22FMTS270686,43.048733,-88.008791
Paola Farmers Market,Fruit and Vegetable Markets,445230,Park Square, Paola ,Miami County,Kansas,66071,22FMTS270687,38.572307,-94.878291
Mission Marquee Plaza Farmers' Market,Fruit and Vegetable Markets,445230,3100 Roosevelt Ave, San Antonio,Bexar County,Texas,78201,22FMTS270688,29.472403,-98.525142
Pica Pica Plaza Farmers' Market,Fruit and Vegetable Markets,445230,910 SE Military Dr, San Antonio,Bexar County,Texas,78201,22FMTS270689,29.472403,-98.525142
WIC Clinic Callaghan Farmers' Market,Fruit and Vegetable Markets,445230,4412 Callaghan Rd, San Antonio,Bexar County,Texas,78201,22FMTS270690,29.472403,-98.525142
WIC Clinic Salinas Farmers' Market,Fruit and Vegetable Markets,445230,630 S General McMullen, San Antonio,Bexar County,Texas,78201,22FMTS270691,29.472403,-98.525142
WIC Clinic Naco-Perrin Farmers' Market,Fruit and Vegetable Markets,445230,4020 Naco Perrin, San Antonio,Bexar County,Texas,78201,22FMTS270692,29.472403,-98.525142
WIC Clinic Pecan Valley Farmers' Market,Fruit and Vegetable Markets,445230,802 Pecan Valley, San Antonio,Bexar County,Texas,78201,22FMTS270693,29.472403,-98.525142
The St. James Farmers Market,Fruit and Vegetable Markets,445230,304 Armstrong Blvd n, St.james,Watonwan County,Minnesota,56081,22FMTS270694,43.9784291,-94.614044
Pretzel Park Farmers Market,Fruit and Vegetable Markets,445230,4300 Silverwood Street, Philadelphia ,Philadelphia County,Pennsylvania,19127,22FMTS270695,40.025446,-75.220985
Russiaville Farmers Market,Fruit and Vegetable Markets,445230,250 N Union St, Russiaville,Howard County,Indiana,46979,22FMTS270696,40.419151,-86.270804
Forest Hills Farmers Market,Fruit and Vegetable Markets,445230,1840 Ardmore Blvd, Pittsburgh,Allegheny County,Pennsylvania,15221,22FMTS270697,40.425019,-79.86111
Birdsboro Farmers Market,Fruit and Vegetable Markets,445230,226 N Water St, Birdsboro,Berks County,Pennsylvania,19508,22FMTS270698,40.262329,-75.810113
Farm to Fork Farmers' Market,Fruit and Vegetable Markets,445230,120 S Kimball Ave, Caldwell,Canyon County,Idaho,83605,22FMTS270699,43.666163,-116.68885
Brookville Farmer's Market,Fruit and Vegetable Markets,445230,116 Main Street, BROOKVILLE,Franklin County,Indiana,47012,22FMTS270700,39.412804,-85.012083
Historic Lewes Farmers Market,Fruit and Vegetable Markets,445230,Dupont and Johnson Avenues, Lewes,Sussex County,Delaware,19958,22FMTS270701,38.772404,-75.147503
North Branch Farmers Market,Fruit and Vegetable Markets,445230,6241 Main Street, North Branch,Chisago County,Minnesota,55056,22FMTS270702,45.510887,-92.982014
Bamberg Farmers Market,Fruit and Vegetable Markets,445230,12205 Heritage Hwy, Bamberg ,Bamberg County,South Carolina,29003,22FMTS270703,33.300136,-81.031222
Burke Area Farmers Market,Fruit and Vegetable Markets,445230,626 County Road, Burke,Gregory County,South Dakota,57523,22FMTS270704,43.185042,-99.299066
Stayton Farmers Market,Fruit and Vegetable Markets,445230,Third Ave & Florence St, Stayton ,Marion County,Oregon,97383,22FMTS270705,44.796453,-122.79192
Backyard Market in Black Forest,Fruit and Vegetable Markets,445230,12530 Black Forest Rd, Colorado Springs,El Paso County,Colorado,80908,22FMTS270706,39.014791,-104.70238
Backyard Market in Black Forest - Winter,Fruit and Vegetable Markets,445230,6845 Shoup Road , Colorado Springs ,El Paso County,Colorado,80908,22FMTS270707,39.013991,-104.69826
Backyard Market in Black Forest - Holiday,Fruit and Vegetable Markets,445230,13710 Black Forest Road , Colorado Springs,El Paso County,Colorado,80908,22FMTS270708,39.029861,-104.70169
Historic Lafayette Farmers Market,Fruit and Vegetable Markets,445230,5th Street, Lafayette,Tippecanoe County,Indiana,47901,22FMTS270709,40.418803,-86.891858
AUSTIN FARMERS MARKET,Fruit and Vegetable Markets,445230,9607 RESEARCH BLVD, AUSTIN,Travis County,Texas,78759,22FMTS270710,30.387094,-97.741448
Round Rock Farmers' Market,Fruit and Vegetable Markets,445230,201 University Oaks Blvd, Round Rock,Williamson County,Texas,78665,22FMTS270711,30.557966,-97.688209
Grove Farm Market,Fruit and Vegetable Markets,445230,4411 Kikowaena St, Lihue,Kauai County,Hawaii,96766,22FMTS270712,21.965378,-159.39557
Wagoner Farmers Market,Fruit and Vegetable Markets,445230,115 S Main Street , Wagoner ,Wagoner County,Oklahoma,74467,22FMTS270713,35.963528,-95.379596
Farmers Market Ogden,Fruit and Vegetable Markets,445230,Historic 25th Street and Grant Avenue, Ogden,Weber County,Utah,84401,22FMTS270714,41.220677,-111.97327
Batavia Farmers' Market,Fruit and Vegetable Markets,445230,North River Street, Batavia,Kane County,Illinois,60510,22FMTS270715,41.851028,-88.306027
Come Thru Market,Fruit and Vegetable Markets,445230,831 SE Salmon St, Portland,Multnomah County,Oregon,97214,22FMTS270716,45.514708,-122.65725
Yucaipa Certified Farmers Market,Fruit and Vegetable Markets,445230,12062 California St, Yucaipa,San Bernardino County,California,92399,22FMTS270717,34.032512,-117.04491
Salinas City Center Certified Organic Farmer's Market,Fruit and Vegetable Markets,445230,Gabilan Street, Salinas,Monterey County,California,93901,22FMTS270718,36.675383,-121.65603
Hollidaysburg Farmers Market,Fruit and Vegetable Markets,445230,Montgomery and Allegheny Street (near the Diamond), Hollidaysburg,Blair County,Pennsylvania,16648,22FMTS270719,40.429065,-78.394591
Newburgh Farmers' Market,Fruit and Vegetable Markets,445230,97 Broadway, Newburgh,Orange County,New York,12550,22FMTS270720,41.49981,-74.011014
Ft. Thomas Farmers Market,Fruit and Vegetable Markets,445230,801 Cochran Ave, Ft. Thomas,Campbell County,Kentucky,41075,22FMTS270721,39.06822,-84.444349
South Orange Farmers Market,Fruit and Vegetable Markets,445230,12 Sloan Street, SOUTH ORANGE,Essex County,New Jersey,7052,22FMTS270722,40.7881258,-74.248205
Northville Farmers Market,Fruit and Vegetable Markets,445230,Corner of 7 Mile and Center Streets, Northville,Wayne County,Michigan,48167,22FMTS270723,42.42637,-83.483407
Harrison City Market,Fruit and Vegetable Markets,445230,121 E. Main Street, Harrison,Clare County,Michigan,48625,22FMTS270724,44.019859,-84.800573
Scituate Farmers Market,Fruit and Vegetable Markets,445230,600 Chief Justice Cushing Hwy, Scituate,Plymouth County,Massachusetts,2066,22FMTS270725,42.19847,-70.769256
Wayne County Farmers Market,Fruit and Vegetable Markets,445230,200 Willow Ave. Route 6, Honesdale ,Wayne County,Pennsylvania,18431,22FMTS270726,41.566626,-75.251698
Titusville Open Air Market,Fruit and Vegetable Markets,445230,11652 Hydetown Road, Titusville,Crawford County,Pennsylvania,16354,22FMTS270727,41.636919,-79.701982
South Waterfront Farmers Market,Fruit and Vegetable Markets,445230,3508 S Moody Avenue, Portland,Multnomah County,Oregon,97239,22FMTS270728,45.496936,-122.67104
Champlain Islands Farmers' Market-Saturday,Fruit and Vegetable Markets,445230,185 US Route 2, Grand Isle,Grand Isle County,Vermont,5474,22FMTS270729,44.7968758,-73.294874
Frankton Town Market,Fruit and Vegetable Markets,445230,102 S Church St, Frankton,Madison County,Indiana,46044,22FMTS270730,40.222745,-85.779261
Oak Hill Hops,Fruit and Vegetable Markets,445230,3051 W STREETSBORO RD, RICHFIELD,Summit County,Ohio,44286,22FMTS270731,41.244993,-81.600093
Kershaw County Farmers Market,Fruit and Vegetable Markets,445230,906 Broad Street, Camden,Kershaw County,South Carolina,29020,22FMTS270732,34.243195,-80.606634
Sparks United Methodist Church Farmer's Market,Fruit and Vegetable Markets,445230,1231 Pyramid Way , Sparks,Washoe County,Nevada,89431,22FMTS270733,39.544248,-119.75339
West Haven Farmers Market,Fruit and Vegetable Markets,445230,355 Main Street, West Haven,New Haven County,Connecticut,6516,22FMTS270734,41.271879,-72.949946
Mt.Washington Farmer's Market,Fruit and Vegetable Markets,445230,320 N.Bardstown rd, Mt.Washington,Bullitt County,Kentucky,40165,22FMTS270735,37.9700281,-85.695776
Placerville Certified Farmers Market,Fruit and Vegetable Markets,445230,337 Placerville Drive, Placerville,El Dorado County,California,95667,22FMTS270736,38.731615,-120.82185
South Lake Tahoe Certified Farmers Market,Fruit and Vegetable Markets,445230,2748 Young Street, South Lake Tahoe ,El Dorado County,California,96150,22FMTS270737,38.927079,-119.98204
El Dorado Hills Town Center Certified Farmers Market,Fruit and Vegetable Markets,445230,Town Center Blvd., El Dorado Hills,El Dorado County,California,95762,22FMTS270738,38.651318,-121.06429
Cameron Park Burke Junction Certified Farmers Market,Fruit and Vegetable Markets,445230,Burke Junction Shopping Certer, Cameron Park,El Dorado County,California,95682,22FMTS270739,38.657829,-120.97361
Tuesday Market in Library Park,Fruit and Vegetable Markets,445230,200 Park Street, Lakeport,Lake County,California,95453,22FMTS270740,39.043583,-122.91387
Saturday Market at Steele,Fruit and Vegetable Markets,445230,4350 Thomas Drive, Finley,Lake County,California,95453,22FMTS270741,38.992994,-122.87531
Albany Square Farmers Market,Fruit and Vegetable Markets,445230,, Albany,Gentry County,Missouri,64402,22FMTS270742,40.247729,-94.333605
Rail Yards Market,Fruit and Vegetable Markets,445230,777 1st street SW, Albuquerque,Bernalillo County,New Mexico,87102,22FMTS270743,35.075615,-106.64902
Farmers Market on Grand Parkway,Fruit and Vegetable Markets,445230,1225 W Grand Parkway S, Katy,Harris County,Texas,77494,22FMTS270744,29.761952,-95.775167
Barm Bargains Market,Fruit and Vegetable Markets,445230,3782 Winding Creek Ln, Garden Valley,El Dorado County,California,95633,22FMTS270745,38.840227,-120.87815
Hana Farmers Market,Fruit and Vegetable Markets,445230,Hana Highway, Hana,Maui County,Hawaii,96713,22FMTS270746,20.750751,-155.98694
Hamilton Park Farmers Market,Fruit and Vegetable Markets,445230,Hamilton Park, Jersey City,Hudson County,New Jersey,7302,22FMTS270747,40.72781,-74.044847
The Wilmington Farmers Market,Fruit and Vegetable Markets,445230,5329 Oleander Dr, Wilmington,New Hanover County,North Carolina,28403,22FMTS270748,34.20895,-77.860425
Elkhart Farmers Market,Fruit and Vegetable Markets,445230,301 NIBCO Parkway, Elkhart,Elkhart County,Indiana,46516,22FMTS270749,41.687093,-85.970818
South Windsor Farmers' Market,Fruit and Vegetable Markets,445230,220 Nevers Rd., South Windsor,Hartford County,Connecticut,6074,22FMTS270750,41.842841,-72.55179
Fuquay-Varina Growers Market,Fruit and Vegetable Markets,445230,121 N Main St., Fuquay-Varina,Wake County,North Carolina,27526,22FMTS270751,35.585512,-78.800147
Delridge Farmers Market,Fruit and Vegetable Markets,445230,9421 18th Ave SW, Seattle,King County,Washington,98106,22FMTS270752,47.518781,-122.35812
Farmers Market Partners,Fruit and Vegetable Markets,445230,5855 Sienna Springs Way,Missouri City,Fort Bend County,Texas,77459,22FMTS270753,29.533266,-95.543858
Algoma Sunday Farmers Market,Fruit and Vegetable Markets,445230,Clark St. and Lake St., Algoma ,Kewaunee County,Wisconsin,54201,22FMTS270754,44.607438,-87.435983
Pahrump Saturday Farmers' Market,Fruit and Vegetable Markets,445230,900 E Hwy 372, Pahrump ,Nye County,Nevada,89048,22FMTS270755,36.205326,-115.9979
New Era Farmers Market,Fruit and Vegetable Markets,445230,1820 Ray Avenue, New Era,Oceana County,Michigan,49446,22FMTS270756,43.559633,-86.347156
Rocky Mount Farmers Market,Fruit and Vegetable Markets,445230,435 Franklin St, Rocky Mount,Franklin County,Virginia,24151,22FMTS270757,36.994866,-79.888073
4 Veggies & 3 Fruits Farmers Market,Fruit and Vegetable Markets,445230,140 W 62nd Street, Chicago ,Cook County,Illinois,60621,22FMTS270758,41.781896,-87.629595
Open Air Farmers Market+ At The Dole Mansion,Fruit and Vegetable Markets,445230,401 Country Club Road, Crystal Lake,McHenry County,Illinois,60014,22FMTS270759,42.232554,-88.335331
Humpday Farmers Market,Fruit and Vegetable Markets,445230,1237 E Main St, Carbondale,Jackson County,Illinois,62901,22FMTS270760,37.730073,-89.193194
Humpday Farmers Market,Fruit and Vegetable Markets,445230,2421 W Main St, Carbondale,Jackson County,Illinois,62901,22FMTS270761,37.731906,-89.247353
Salem Farmers Market,Fruit and Vegetable Markets,445230,32 Derby Square, Salem,Essex County,Massachusetts,1970,22FMTS270762,42.520767,-70.894541
C & C Garden,Fruit and Vegetable Markets,445230,2022 S Scott St, South Bend ,St. Joseph County,Indiana,46613,22FMTS270763,41.657676,-86.26681
Reisterstown Farmers Market,Fruit and Vegetable Markets,445230,120 Main Street, Reisterstown,Baltimore County,Maryland,21136,22FMTS270764,39.465227,-76.8297
Texas Farmers' Market at Mueller,Fruit and Vegetable Markets,445230,2006 Philomena St., Austin,Travis County,Texas,78723,22FMTS270765,30.300107,-97.703135
Pullman Farmers Market,Fruit and Vegetable Markets,445230,150 E Spring St, Pullman,Whitman County,Washington,99163,22FMTS270766,46.729751,-117.17404
QC Farmers' Market,Fruit and Vegetable Markets,445230,1700 1st ave, Rock Island,Rock Island County,Illinois,61201,22FMTS270767,41.51278,-90.576384
The Historic City Market,Fruit and Vegetable Markets,445230,213 Market St SE 3rd Floor, Roanoke,Roanoke city,Virginia,24011,22FMTS270768,37.271606,-79.939064
"Farmers Market of Madison, IN",Fruit and Vegetable Markets,445230,412 West Main Street, Madison ,Jefferson County,Indiana,47250,22FMTS270769,38.737406,-85.382985
Rocky Butte Farmers Market,Fruit and Vegetable Markets,445230,9200 NE Fremont St, Portland,Multnomah County,Oregon,97220,22FMTS270770,45.551352,-122.56801
Main Street Saturday Market,Fruit and Vegetable Markets,445230,South Public Square, Murfreesboro,Rutherford County,Tennessee,37130,22FMTS270771,35.845982,-86.392158
Astoria Sunday Market,Fruit and Vegetable Markets,445230,12th and Commercial St., Astoria,Clatsop County,Oregon,97103,22FMTS270772,46.188719,-123.83015
Berwick Winter Farmers Market,Fruit and Vegetable Markets,445230,11 Sullivan St., Berwick,York County,Maine,3901,22FMTS270773,43.269956,-70.86243
