year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2017,Foodservice,Caterers,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,328.1009012,3052281.4,328.1009012,328.1009012
2017,Foodservice,Caterers,Frozen,Date Label Concerns,Date Label Concerns,69.88436972,152766.6876,0.557306783,0
2017,Foodservice,Caterers,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2017,Foodservice,Caterers,Frozen,Mistakes & Malfunctions,Equipment Issues,2.767972576,6050.76648,0.022073747,2.767972576
2017,Foodservice,Caterers,Frozen,Mistakes & Malfunctions,Handling Errors,55.70186517,121763.8432,0.444205584,55.70186517
2017,Foodservice,Caterers,Frozen,Other,Other,11.30582184,24714.43843,0.090160521,11.30582184
2017,Foodservice,Caterers,Frozen,Spoiled,Spoiled,44.08532998,96370.18776,0.351567218,44.08532998
2017,Foodservice,Caterers,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,22.30138492,48750.65363,22.30138492,22.30138492
2017,Foodservice,Caterers,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2017,Foodservice,Caterers,Prepared Foods,Excess,Catering Overproduction,203405.3991,2513577362,8236.676408,0
2017,Foodservice,Caterers,Prepared Foods,Excess,Overproduction,15577.42957,192497713.8,630.7907614,0
2017,Foodservice,Caterers,Prepared Foods,Excess,Plate Waste,70087.68896,866106942.3,2838.123357,0
2017,Foodservice,Caterers,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2017,Foodservice,Caterers,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2017,Foodservice,Caterers,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2017,Foodservice,Caterers,Prepared Foods,Other,Other,0,0,0,0
2017,Foodservice,Caterers,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2017,Foodservice,Caterers,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2017,Foodservice,Caterers,Produce,Date Label Concerns,Date Label Concerns,863.4243294,2623371.374,194.2166011,0
2017,Foodservice,Caterers,Produce,Mistakes & Malfunctions,Cooking Issues,8.414322219,25565.52009,1.892697491,8.414322219
2017,Foodservice,Caterers,Produce,Mistakes & Malfunctions,Equipment Issues,1.469724694,4465.514299,0.330596353,1.469724694
2017,Foodservice,Caterers,Produce,Mistakes & Malfunctions,Handling Errors,90.59253845,275250.3769,20.37766867,90.59253845
2017,Foodservice,Caterers,Produce,Other,Other,45.41938092,137999.2429,10.21652678,45.41938092
2017,Foodservice,Caterers,Produce,Spoiled,Spoiled,292.1516898,887654.3709,65.71590152,292.1516898
2017,Foodservice,Caterers,Produce,Trimmings & Byproducts,Trimmings & Byproducts,1534.472996,4662241.257,1534.472996,1534.472996
2017,Foodservice,Caterers,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,643.6177502,469500.0183,0,0
2017,Foodservice,Caterers,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
